person_id,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,customer_id,age,gender,education_level,location_type,employment_type,estimated_monthly_income,mobile_tenure_months,monthly_airtime_spend,monthly_data_usage_gb,avg_calls_per_day,avg_sms_per_day,avg_call_duration_mins,network_stability_score,digital_wallet_usage,monthly_digital_transactions,avg_transaction_amount,online_purchases_per_month,avg_online_spend,social_media_activity_score,social_network_size,mobile_banking_user,digital_loan_history,digital_engagement_score,financial_inclusion_score,employment_status,income_level,monthly_income,region,electricity_bill_avg,water_bill_avg,gas_bill_avg,total_utility_expense,utility_to_income_ratio,on_time_payments_12m,late_payments_12m,avg_delay_days,disconnection_count,payment_method,credit_risk_score,credit_risk_category,target
462,77124.0,0,5.0,1,2,17237.0,12.12,0.142,2,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
48,76142.0,0,7.0,3,2,3257.0,9.29,0.272,2,9.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
585,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,175,44.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4363.0,3,19.54,68.94,105.9,194.38,4.46,5.0,7.0,3.0,0.0,1,498.0,0,0
725,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,77,31.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,5229.0,0,164.13,38.0,29.5,231.63,4.43,11.0,1.0,13.0,0.0,4,754.0,1,0
813,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,406,28.0,0,0,1,1,158.0,29.0,23.8,2.15,7.0,9.0,6.8,67.0,1.0,15.0,13.44,1.0,22.56,31.0,141.0,1.0,0.0,50.0,424.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
259,32054.0,0,11.0,4,2,37777.0,13.19,0.104,0,26.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
823,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,415,47.0,1,2,3,1,441.0,22.0,11.83,4.52,8.0,21.0,1.97,70.0,1.0,14.0,52.45,2.0,183.78,43.0,166.0,1.0,0.0,51.0,657.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
167,58099.0,2,29.0,0,1,24989.0,20.89,0.391,0,23.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
565,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,157,40.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2560.0,3,84.0,31.25,91.69,206.94,8.08,11.0,1.0,0.0,0.0,0,850.0,1,0
872,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,459,31.0,1,3,1,2,484.0,22.0,21.77,2.09,8.0,7.0,10.85,58.0,1.0,17.0,49.87,5.0,51.75,53.0,163.0,1.0,0.0,58.0,650.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
230,52346.0,2,39.0,3,0,30290.0,18.58,0.502,0,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
901,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,485,23.0,0,0,3,2,492.0,23.0,10.98,1.0,10.0,11.0,3.97,68.0,1.0,12.0,55.51,2.0,99.95,64.0,141.0,0.0,0.0,39.0,611.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
641,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,225,48.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4923.0,3,152.13,20.27,94.84,267.24,5.43,9.0,3.0,5.0,0.0,0,748.0,1,0
434,24928.0,0,16.0,4,2,35324.0,23.71,0.169,0,21.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
553,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,146,20.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,3029.0,1,370.07,31.1,12.41,413.58,13.65,11.0,1.0,10.0,0.0,1,850.0,1,0
112,62953.0,2,9.0,4,1,9068.0,22.01,0.08,2,5.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
939,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,295,25.0,1,1,1,0,518.0,20.0,52.06,0.39,7.0,11.0,2.16,61.0,1.0,14.0,40.39,2.0,32.68,31.0,156.0,1.0,0.0,48.0,698.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
280,56218.0,2,13.0,4,1,20702.0,6.4,0.067,0,8.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
562,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,154,38.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2710.0,3,82.75,84.21,24.37,191.33,7.06,12.0,0.0,0.0,0.0,1,850.0,1,0
930,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,287,37.0,0,0,3,1,305.0,27.0,18.16,2.41,5.0,11.0,6.01,75.0,1.0,19.0,67.24,1.0,94.46,64.0,141.0,0.0,1.0,44.0,509.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
273,40579.0,0,0.0,2,3,21331.0,15.27,0.484,0,21.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
662,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,244,20.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4731.0,1,39.61,18.32,42.26,100.19,2.12,8.0,4.0,2.0,1.0,4,611.0,2,0
425,30889.0,1,18.0,0,2,14422.0,16.58,0.554,0,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
973,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,326,19.0,1,1,1,2,378.0,25.0,33.8,3.9,6.0,18.0,0.99,70.0,1.0,11.0,31.4,0.0,152.9,60.0,136.0,1.0,1.0,50.0,622.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
257,28845.0,2,33.0,6,1,11350.0,11.18,0.436,2,9.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
235,87045.0,2,40.0,4,1,25297.0,15.81,0.102,2,21.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
148,54329.0,2,31.0,6,3,10171.0,10.1,0.509,0,24.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
628,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,213,42.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,2,0,7934.0,1,68.17,21.61,74.42,164.2,2.07,12.0,0.0,0.0,0.0,4,850.0,1,0
104,54281.0,2,33.0,0,1,12950.0,22.2,0.468,0,20.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
261,36456.0,1,27.0,2,3,25532.0,5.31,0.249,2,30.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
223,80460.0,0,31.0,6,1,8295.0,11.89,0.404,0,26.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
118,22446.0,1,11.0,0,3,18908.0,15.0,0.419,0,9.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
796,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,265,33.0,1,1,1,1,297.0,25.0,25.58,1.55,6.0,16.0,13.17,57.0,0.0,0.0,0.0,2.0,159.73,76.0,159.0,0.0,1.0,21.0,399.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
694,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,49,18.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2168.0,0,177.29,45.43,65.04,287.76,13.27,6.0,6.0,2.0,0.0,4,554.0,0,0
231,75553.0,2,11.0,3,0,15122.0,20.46,0.145,0,20.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
12,48511.0,0,23.0,2,3,24478.0,6.84,0.25,0,3.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
369,26334.0,0,0.0,4,1,35148.0,13.3,0.078,0,9.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
475,44019.0,0,12.0,1,4,16649.0,20.71,0.164,0,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
483,33830.0,0,31.0,6,3,32897.0,14.0,0.216,0,22.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
208,46964.0,2,36.0,2,2,13867.0,20.08,0.212,0,23.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
481,79557.0,1,28.0,6,0,25142.0,23.29,0.251,0,20.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
659,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,241,33.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,0,11208.0,1,74.71,10.72,30.62,116.05,1.04,11.0,1.0,1.0,0.0,0,850.0,1,0
683,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,39,37.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4192.0,3,169.1,76.43,81.54,327.07,7.8,12.0,0.0,0.0,0.0,0,850.0,1,0
551,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,144,38.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,2,2,3319.0,3,120.61,26.44,33.58,180.63,5.44,11.0,1.0,1.0,0.0,0,850.0,1,0
332,47709.0,0,1.0,2,5,29783.0,19.49,0.475,0,15.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
250,91847.0,0,19.0,2,0,28691.0,7.55,0.338,0,29.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
851,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,270,24.0,1,0,1,0,300.0,24.0,55.82,11.38,11.0,10.0,1.87,67.0,1.0,17.0,11.58,1.0,103.68,44.0,137.0,1.0,0.0,53.0,574.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
575,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,166,44.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,3884.0,0,128.37,5.29,18.76,152.42,3.92,12.0,0.0,0.0,0.0,4,845.0,1,0
582,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,172,34.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2000.0,1,94.13,32.38,84.73,211.24,10.56,4.0,8.0,1.0,1.0,2,383.0,0,0
445,45317.0,2,38.0,4,2,21131.0,6.04,0.088,0,2.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
898,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,482,37.0,1,3,3,1,272.0,27.0,31.74,4.33,6.0,12.0,6.15,91.0,0.0,0.0,0.0,5.0,215.49,38.0,164.0,0.0,1.0,17.0,427.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
407,45580.0,0,35.0,1,3,16088.0,5.34,0.292,0,24.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
497,55221.0,0,36.0,2,2,33402.0,19.8,0.313,0,25.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
186,82648.0,2,33.0,3,2,20029.0,10.94,0.595,0,22.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
287,44226.0,0,38.0,1,0,10171.0,12.0,0.17,0,9.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
522,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,118,48.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2494.0,3,51.14,9.64,99.78,160.56,6.44,8.0,4.0,0.0,0.0,4,668.0,2,0
