person_id,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,customer_id,age,gender,education_level,location_type,employment_type,estimated_monthly_income,mobile_tenure_months,monthly_airtime_spend,monthly_data_usage_gb,avg_calls_per_day,avg_sms_per_day,avg_call_duration_mins,network_stability_score,digital_wallet_usage,monthly_digital_transactions,avg_transaction_amount,online_purchases_per_month,avg_online_spend,social_media_activity_score,social_network_size,mobile_banking_user,digital_loan_history,digital_engagement_score,financial_inclusion_score,employment_status,income_level,monthly_income,region,electricity_bill_avg,water_bill_avg,gas_bill_avg,total_utility_expense,utility_to_income_ratio,on_time_payments_12m,late_payments_12m,avg_delay_days,disconnection_count,payment_method,credit_risk_score,credit_risk_category,target
818,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,267,27.0,0,2,3,1,367.0,34.0,6.51,1.7,7.0,13.0,4.82,58.0,0.0,0.0,0.0,6.0,90.56,20.0,137.0,1.0,1.0,31.0,537.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
580,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,170,24.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4457.0,1,49.68,21.59,9.53,80.8,1.81,9.0,3.0,3.0,0.0,0,756.0,1,0
675,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,31,57.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,3,1,2754.0,0,88.39,3.82,21.03,113.24,4.11,7.0,5.0,10.0,0.0,0,831.0,1,0
184,44948.0,0,1.0,0,3,22625.0,15.64,0.517,0,18.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
714,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,67,47.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2653.0,1,65.56,24.5,89.22,179.28,6.76,9.0,3.0,12.0,0.0,1,708.0,1,0
875,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,461,41.0,1,1,1,0,452.0,32.0,1.95,4.85,13.0,9.0,3.5,91.0,1.0,12.0,40.36,2.0,65.92,57.0,157.0,1.0,1.0,54.0,785.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
843,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,433,28.0,1,1,0,1,312.0,21.0,8.27,1.98,12.0,8.0,3.16,96.0,1.0,15.0,29.41,3.0,107.91,33.0,165.0,0.0,1.0,36.0,552.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
731,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,82,52.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4236.0,1,125.29,69.13,15.42,209.84,4.95,7.0,5.0,18.0,0.0,4,733.0,1,0
840,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,269,18.0,0,0,3,2,212.0,19.0,6.28,2.16,3.0,9.0,6.85,67.0,1.0,16.0,49.51,3.0,27.07,59.0,135.0,0.0,0.0,41.0,430.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
387,31202.0,2,9.0,6,0,36517.0,21.53,0.472,0,2.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
90,31839.0,2,26.0,1,3,33955.0,12.74,0.144,0,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
880,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,466,42.0,1,2,3,1,340.0,26.0,34.64,6.64,11.0,13.0,6.11,74.0,0.0,0.0,0.0,4.0,49.27,38.0,154.0,0.0,0.0,16.0,483.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
427,54069.0,2,13.0,2,3,12156.0,22.37,0.122,0,23.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
965,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,319,44.0,0,0,1,0,636.0,23.0,21.07,4.79,10.0,8.0,2.18,46.0,1.0,18.0,44.56,3.0,81.92,25.0,145.0,1.0,0.0,52.0,726.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
372,64350.0,1,14.0,4,2,12580.0,17.6,0.224,0,8.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
298,50251.0,1,7.0,4,1,2105.0,16.62,0.137,2,3.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
482,39634.0,2,10.0,2,4,24545.0,5.23,0.245,0,5.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
458,46286.0,0,6.0,4,2,1159.0,13.61,0.218,0,19.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
794,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,389,40.0,1,1,3,2,394.0,29.0,75.41,1.7,8.0,9.0,4.34,56.0,0.0,0.0,0.0,4.0,94.72,46.0,156.0,0.0,0.0,18.0,487.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
193,73263.0,2,17.0,4,0,38853.0,7.43,0.141,2,28.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
207,22509.0,0,1.0,4,3,29328.0,13.29,0.147,0,3.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
291,60386.0,0,37.0,2,0,4696.0,21.63,0.126,0,29.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
284,49619.0,0,33.0,4,1,28228.0,12.49,0.114,0,22.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
397,47859.0,1,27.0,2,3,8214.0,11.36,0.358,0,14.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
199,51396.0,2,25.0,4,6,9811.0,8.34,0.552,0,24.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
24,54839.0,2,28.0,4,2,9605.0,18.42,0.369,0,23.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
93,28582.0,2,32.0,0,4,25087.0,10.07,0.572,0,4.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
299,51953.0,0,28.0,2,2,16417.0,13.52,0.078,0,22.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
537,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,131,35.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,1,1,2794.0,3,21.34,18.92,35.01,75.27,2.69,7.0,5.0,2.0,0.0,1,700.0,1,0
769,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,366,41.0,1,2,1,1,133.0,27.0,65.56,2.89,14.0,7.0,9.96,82.0,1.0,15.0,40.47,2.0,194.37,39.0,160.0,1.0,0.0,52.0,512.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
139,17745.0,1,22.0,6,1,32131.0,19.41,0.386,0,10.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
970,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,323,27.0,1,2,3,0,270.0,35.0,46.86,3.0,11.0,16.0,18.99,56.0,1.0,12.0,150.37,4.0,140.9,55.0,119.0,0.0,1.0,41.0,573.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
636,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,220,62.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,2795.0,1,40.05,12.31,61.14,113.5,4.06,8.0,4.0,2.0,0.0,1,702.0,1,0
811,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,404,18.0,1,0,1,0,401.0,34.0,41.25,2.68,9.0,17.0,6.29,68.0,1.0,21.0,35.73,0.0,131.12,31.0,156.0,1.0,0.0,54.0,670.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
940,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,296,41.0,0,2,3,0,327.0,22.0,11.85,2.88,10.0,10.0,2.41,81.0,1.0,14.0,104.41,3.0,130.63,59.0,167.0,1.0,0.0,55.0,692.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
981,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,333,35.0,1,2,3,1,99.0,24.0,45.36,1.4,11.0,11.0,4.07,87.0,1.0,19.0,19.17,1.0,27.31,57.0,158.0,1.0,1.0,57.0,514.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
789,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,384,45.0,0,2,0,1,357.0,25.0,27.9,1.57,7.0,10.0,1.24,67.0,1.0,11.0,94.91,3.0,24.2,49.0,158.0,0.0,0.0,36.0,549.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
86,50260.0,1,1.0,2,0,32881.0,12.67,0.178,2,4.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,1
824,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,416,33.0,1,1,3,1,363.0,19.0,37.1,0.41,8.0,11.0,3.04,90.0,1.0,25.0,55.51,1.0,12.09,64.0,156.0,1.0,0.0,63.0,665.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
833,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,424,21.0,1,0,3,0,284.0,20.0,18.75,8.82,11.0,13.0,10.24,73.0,1.0,24.0,41.43,5.0,63.33,32.0,143.0,1.0,1.0,60.0,596.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
984,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,336,39.0,1,0,1,0,268.0,22.0,12.96,0.73,5.0,7.0,0.26,92.0,0.0,0.0,0.0,3.0,78.0,87.0,159.0,1.0,1.0,39.0,559.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
528,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,123,18.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4374.0,0,17.84,70.57,20.1,108.51,2.48,9.0,3.0,1.0,1.0,4,683.0,2,0
327,86629.0,1,13.0,4,4,10065.0,16.77,0.56,0,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
72,33586.0,2,16.0,6,1,15562.0,5.59,0.365,0,7.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
166,85309.0,0,11.0,2,0,33983.0,15.43,0.213,0,12.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
790,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,385,54.0,0,1,0,1,269.0,15.0,3.65,1.56,13.0,11.0,5.4,95.0,1.0,17.0,40.05,4.0,29.29,42.0,136.0,1.0,0.0,54.0,574.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
541,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,135,53.0,1,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,2,4180.0,3,188.73,69.42,63.02,321.17,7.68,8.0,4.0,0.0,0.0,0,615.0,2,0
828,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,420,45.0,1,1,1,1,234.0,24.0,44.2,4.74,8.0,8.0,4.89,76.0,1.0,15.0,32.64,2.0,47.47,23.0,162.0,1.0,0.0,48.0,505.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
307,34653.0,2,25.0,0,0,21584.0,9.14,0.15,0,16.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
349,19317.0,2,37.0,1,0,11775.0,15.57,0.342,0,18.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
472,21852.0,1,3.0,0,0,29278.0,19.67,0.113,0,21.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
17,99264.0,0,15.0,2,3,13180.0,12.47,0.595,2,18.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
998,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,349,18.0,1,0,3,0,481.0,36.0,32.93,2.33,12.0,16.0,11.98,50.0,1.0,18.0,44.72,3.0,12.15,16.0,161.0,0.0,0.0,37.0,614.0,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
626,50580.296,3,19.958,5,7,21068.998,15.33908,0.325986,1,16.026,211,48.0,0,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,0,1,2515.0,3,43.41,8.51,43.8,95.72,3.81,11.0,1.0,8.0,0.0,1,840.0,1,0
324,32031.0,0,18.0,6,0,8812.0,13.3,0.41,0,27.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
7,46774.0,2,37.0,6,3,26682.0,23.51,0.293,0,2.0,250,33.278,2,3,2,4,327.26,24.08,30.10496,3.2174399999999994,8.052,11.896,5.949559999999999,74.584,0.748,11.328,35.1548,3.124,80.10556,48.468,151.5,0.624,0.34,43.112,566.204,4,3,3973.264,2,102.74743999999998,39.8,51.1794,193.72684,5.96652,8.632,3.368,4.152,0.16,5,707.208,3,0
